Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Andre Gray,FW,Watford,28,23,7,755.0,8.4,2,0,2,2,0,0,1,0,2.4,2.4,1.8,4.2,0.24,0.00,0.24,0.24,0.29,0.21,0.29,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,31.6,2.26,0.72,0.11,0.33,12.7,98,155,63.2,1184,282,64,86,74.4,16,28,57.1,5,9,55.6,10,7,8,0,15,150,5,0,0,1,5,0,0,0,17,2.03,17,2.03,13,0,1,2,0,1,1,0.12,0,0,0,1,0,0,4,3,0,2,2,1,3,33.3,2,4,1,3,1,5,2,0,8.4,235,4,10,83,145,39,235,11,6,54.5,5,45.5,147,581,190,6,6,3,31,14,173,64,70000,3640000
Andreas Christensen,DF,Chelsea,23,21,21,1751.0,19.5,0,0,0,0,0,0,5,0,0.5,0.5,0.9,1.4,0.00,0.00,0.00,0.00,0.03,0.05,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,28.6,0.36,0.10,0.00,0.00,12.7,1199,1314,91.2,23631,7215,351,380,92.4,741,771,96.1,96,137,70.1,4,78,1,0,75,1274,38,33,2,10,0,5,0,2,14,0.72,14,0.72,13,0,0,1,0,0,2,0.10,2,0,0,0,0,0,38,21,25,12,1,15,21,71.4,6,12,8,4,29,67,56,0,19.5,1484,137,690,758,43,12,1484,4,4,100.0,0,0.0,983,5524,3175,17,12,0,4,1,1066,1,80000,4160000
Andreas Pereira,"MF,FW",Manchester Utd,23,25,18,1484.0,16.5,1,3,4,1,0,0,3,0,2.3,2.3,4.0,6.2,0.06,0.18,0.24,0.06,0.14,0.24,0.14,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,14,37.8,2.24,0.85,0.03,0.07,22.9,569,780,72.9,8948,2634,298,347,85.9,202,259,78.0,47,108,43.5,32,61,15,4,89,692,84,27,2,9,65,8,38,4,63,3.82,63,3.82,50,5,5,2,1,0,8,0.49,7,1,0,0,0,0,24,13,8,9,7,10,39,25.6,29,13,0,13,7,31,7,0,16.5,973,12,89,451,442,48,973,33,20,60.6,13,39.4,554,3151,1596,49,35,13,44,41,715,102,30000,1560000
Andrew Robertson,DF,Liverpool,25,36,34,3111.0,34.6,2,12,14,2,0,0,2,0,1.8,1.8,7.5,9.3,0.06,0.35,0.41,0.06,0.05,0.22,0.05,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,27.3,0.64,0.17,0.09,0.33,18.6,2391,2996,79.8,37653,11408,1298,1441,90.1,874,1072,81.5,153,313,48.9,60,166,56,23,219,2606,386,54,2,28,210,290,42,4,130,3.76,130,3.76,106,15,4,3,0,2,22,0.64,18,2,2,0,0,0,54,31,17,25,12,27,61,44.3,34,29,7,22,38,92,72,1,34.6,3296,89,622,1575,1129,83,3296,44,22,50.0,22,50.0,2152,10659,6603,149,115,20,50,9,2317,277,50000,2600000
Andrew Surman,MF,Bournemouth,32,5,2,235.0,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.38,0.00,0.00,,26.6,105,130,80.8,1812,472,49,60,81.7,40,48,83.3,11,16,68.8,1,6,1,0,5,120,10,8,0,2,3,0,2,0,1,0.38,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,2,2,0,1,3,33.3,2,1,0,1,1,5,5,1,2.6,152,9,52,82,20,0,152,0,0,,0,,87,311,102,1,1,0,4,2,85,1,35000,1820000
Andriy Yarmolenko,"MF,FW",West Ham,29,23,10,991.0,11.0,5,1,6,5,0,0,2,0,2.4,2.4,3.5,5.9,0.45,0.09,0.54,0.45,0.22,0.32,0.22,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,13,50.0,2.36,1.18,0.19,0.38,17.8,331,425,77.9,5093,1146,193,218,88.5,95,125,76.0,30,53,56.6,19,17,11,2,41,419,6,3,2,11,20,2,1,0,36,3.27,36,3.27,31,0,2,2,1,0,5,0.45,4,0,1,0,0,0,13,8,5,6,2,5,20,25.0,15,3,1,2,6,19,4,0,11.0,523,9,75,196,255,49,523,16,10,62.5,6,37.5,362,2066,963,40,14,24,23,11,412,64,40000,2080000
Andros Townsend,"FW,MF",Crystal Palace,28,24,14,1294.0,14.4,1,1,2,1,0,0,0,0,0.4,0.4,1.9,2.3,0.07,0.07,0.14,0.07,0.03,0.13,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,41.7,0.83,0.35,0.08,0.20,26.1,328,473,69.3,4834,1596,193,217,88.9,99,137,72.3,19,70,27.1,13,23,24,12,44,435,36,9,1,3,67,11,9,2,32,2.23,32,2.23,24,1,3,3,1,0,2,0.14,2,0,0,0,0,0,34,21,12,17,5,15,37,40.5,22,18,0,18,15,49,10,1,14.4,642,16,110,264,288,17,642,53,38,71.7,15,28.3,405,3221,1405,56,46,9,32,35,407,77,55000,2860000
André Gomes,MF,Everton,26,19,17,1458.0,16.2,0,1,1,0,0,0,6,0,0.2,0.2,1.1,1.2,0.00,0.06,0.06,0.00,0.01,0.07,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.31,0.00,0.00,,23.5,726,867,83.7,14718,4049,271,306,88.6,319,351,90.9,120,172,69.8,11,86,12,2,105,839,26,14,3,33,12,2,1,2,31,1.91,31,1.91,27,1,2,0,1,0,2,0.12,1,0,0,0,1,0,22,15,7,11,4,8,62,12.9,54,20,3,17,7,29,7,0,16.2,984,31,217,631,148,11,984,35,25,71.4,10,28.6,620,2741,1159,10,17,1,20,23,700,16,112308,5840000
Andy Carroll,FW,Newcastle Utd,30,19,4,632.0,7.0,0,4,4,0,0,0,1,0,1.2,1.2,1.4,2.6,0.00,0.57,0.57,0.00,0.17,0.20,0.17,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,18.8,2.28,0.43,0.00,0.00,14.3,129,214,60.3,1824,420,75,104,72.1,34,61,55.7,10,17,58.8,12,9,8,2,17,209,4,0,0,3,5,0,0,1,19,2.71,19,2.71,18,0,0,0,1,0,5,0.71,5,0,0,0,0,0,5,3,3,2,0,2,8,25.0,6,2,1,1,2,7,24,1,7.0,316,27,39,156,122,30,316,11,6,54.5,5,45.5,133,478,109,4,5,0,24,11,236,34,20000,1040000
Angel Gomes,MF,Manchester Utd,18,2,0,21.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,11,13,84.6,214,85,4,5,80.0,4,5,80.0,2,2,100.0,2,3,3,0,4,13,0,0,1,1,0,0,0,0,2,8.57,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0.2,16,0,1,10,5,1,16,0,0,,0,,12,73,43,2,2,1,1,0,15,2,0.0,0.0
Angeliño,DF,Manchester City,22,6,4,423.0,4.7,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,0.00,0.00,0.00,0.00,0.05,0.32,0.05,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,1.06,0.00,0.00,,19.8,333,429,77.6,5053,1272,178,201,88.6,131,169,77.5,16,36,44.4,9,30,16,9,41,377,50,4,0,1,43,46,0,2,15,3.19,15,3.19,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,2,3,1,1,5,7,71.4,2,1,0,1,9,14,15,0,4.7,478,14,89,186,208,11,478,5,4,80.0,1,20.0,333,1405,797,21,28,1,6,3,338,70,60000,3120000
Angelo Ogbonna,DF,West Ham,31,31,31,2786.0,31.0,2,0,2,2,0,0,4,0,1.8,1.8,0.1,1.9,0.06,0.00,0.06,0.06,0.06,0.00,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,30.8,0.42,0.13,0.15,0.50,11.0,745,984,75.7,15016,6089,233,272,85.7,410,489,83.8,98,199,49.2,2,45,1,0,50,961,18,18,1,4,2,0,0,5,11,0.36,11,0.36,9,0,0,1,0,1,0,0.00,0,0,0,0,0,0,38,24,20,14,4,18,32,56.3,14,50,32,18,27,65,134,1,31.0,1301,211,674,582,49,29,1301,5,5,100.0,0,0.0,607,3429,1407,5,5,1,8,2,620,5,70000,3640000
Angus Gunn,GK,Southampton,23,10,10,900.0,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,55,30,58.2,2,20.0,17.5,0.28,38,178,21.3,181,27,62.4,42.3,77,84.4,55.5,139,4,2.9,12,1.20,17.0,0,0,,0.00,0.00,,,,114,258,44.2,3506,2767,32,32,100.0,36,38,94.7,46,188,24.5,0,5,1,0,0,147,111,34,0,0,0,0,0,0,1,0.10,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0,10.0,277,221,276,1,0,0,277,0,0,,0,,121,966,703,0,0,0,0,0,83,0,40000,2080000
Anthony Gordon,"MF,FW",Everton,18,11,4,440.0,4.9,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,0.00,0.20,0.20,0.00,0.06,0.08,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,16.7,1.23,0.20,0.00,0.00,20.8,93,121,76.9,1465,374,52,58,89.7,29,38,76.3,9,15,60.0,6,9,1,1,9,110,10,5,3,0,7,0,0,1,8,1.64,8,1.64,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,11,7,5,6,0,5,15,33.3,10,6,2,4,8,19,4,0,4.9,191,2,35,91,69,7,191,16,11,68.8,5,31.3,117,814,382,13,13,2,11,8,126,26,0.0,0.0
Anthony Martial,FW,Manchester Utd,23,32,31,2624.0,29.2,17,6,23,17,0,1,1,0,12.1,11.3,4.4,15.7,0.58,0.21,0.79,0.58,0.41,0.15,0.39,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,38,48.1,2.71,1.30,0.22,0.45,16.5,580,731,79.3,7220,1694,349,395,88.4,160,196,81.6,16,22,72.7,30,37,37,2,82,694,34,4,5,0,11,5,0,3,100,3.43,100,3.43,77,0,11,6,6,0,20,0.69,14,0,2,2,2,0,15,12,1,4,10,1,16,6.3,15,18,1,17,5,20,17,0,29.2,1042,18,48,329,677,157,1041,97,50,51.5,47,48.5,705,4107,1911,76,54,45,74,61,886,275,250000,13000000
Antonio Rüdiger,DF,Chelsea,26,20,19,1710.0,19.0,2,0,2,2,0,0,3,0,0.9,0.9,0.6,1.5,0.11,0.00,0.11,0.11,0.05,0.03,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,25.0,0.63,0.16,0.17,0.67,13.6,1301,1511,86.1,26935,8793,353,387,91.2,776,834,93.0,159,255,62.4,5,112,6,1,99,1471,33,28,3,26,7,5,0,7,13,0.68,13,0.68,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0,28,18,19,7,2,16,25,64.0,9,15,9,6,16,44,59,1,19.0,1667,152,738,872,68,16,1667,4,3,75.0,1,25.0,1145,6329,3816,11,23,0,5,3,1216,0,100000,5200000
Anwar El Ghazi,"FW,MF",Aston Villa,24,34,26,2051.0,22.8,4,4,8,3,1,1,3,0,6.2,5.4,2.7,8.2,0.18,0.18,0.35,0.13,0.27,0.12,0.24,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,19,37.3,2.24,0.83,0.06,0.16,18.9,390,607,64.3,5945,1595,234,294,79.6,93,160,58.1,39,80,48.8,30,20,21,14,47,564,39,3,1,9,107,17,18,4,58,2.55,58,2.55,38,7,5,5,3,0,6,0.26,4,0,2,0,0,0,20,11,12,5,3,8,26,30.8,18,10,1,9,13,33,16,1,22.8,840,21,111,276,466,64,839,52,29,55.8,23,44.2,501,3267,1633,65,57,8,54,35,604,155,30962,1610000
Armando Broja,FW,Chelsea,17,1,0,5.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,2,0,0,0,2,0,2,0,0,,0,,4,7,0,0,0,0,0,1,4,2,0.0,0.0
Arnaut Danjuma,MF,Bournemouth,22,14,6,630.0,7.0,0,0,0,0,0,0,0,0,1.2,1.2,0.2,1.4,0.00,0.00,0.00,0.00,0.17,0.03,0.17,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,30.8,1.86,0.57,0.00,0.00,19.0,183,233,78.5,2768,574,99,118,83.9,66,79,83.5,12,19,63.2,5,11,4,1,21,225,7,3,0,1,9,2,2,1,12,1.72,12,1.72,9,1,1,0,1,0,1,0.14,0,0,1,0,0,0,4,2,3,1,0,1,4,25.0,3,2,0,2,8,12,4,1,7.0,306,3,59,136,119,22,306,38,21,55.3,17,44.7,227,1820,823,31,19,13,12,14,239,60,35000,1820000
Arthur Masuaku,DF,West Ham,25,17,10,937.0,10.4,0,1,1,0,0,0,6,1,0.1,0.1,1.2,1.3,0.00,0.10,0.10,0.00,0.01,0.11,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,40.0,0.48,0.19,0.00,0.00,27.7,476,609,78.2,6764,2668,303,348,87.1,137,167,82.0,23,53,43.4,7,32,5,3,40,519,88,9,2,7,25,79,0,2,10,0.96,10,0.96,10,0,0,0,0,0,1,0.10,1,0,0,0,0,0,41,23,24,13,4,23,39,59.0,16,19,5,14,14,55,23,0,10.4,767,45,243,365,166,12,767,44,27,61.4,17,38.6,392,2591,1511,41,30,8,15,19,430,37,40000,2080000
Ashley Barnes,FW,Burnley,29,19,17,1352.0,15.0,6,0,6,5,1,1,4,0,6.2,5.4,0.3,5.7,0.40,0.00,0.40,0.33,0.41,0.02,0.36,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,11,28.2,2.60,0.73,0.13,0.45,15.9,138,259,53.3,1684,364,83,120,69.2,37,74,50.0,4,18,22.2,5,5,8,0,18,255,2,0,3,0,5,1,0,2,24,1.60,24,1.60,16,0,1,2,5,0,3,0.20,2,0,0,0,1,0,10,5,3,5,2,3,9,33.3,6,7,2,5,6,16,9,0,15.0,418,11,36,191,193,50,417,14,6,42.9,8,57.1,270,900,341,10,6,5,38,19,335,61,40000,2080000
Ashley Westwood,MF,Burnley,29,35,35,3150.0,35.0,2,6,8,2,0,0,9,0,1.1,1.1,6.2,7.3,0.06,0.17,0.23,0.06,0.03,0.18,0.03,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,23.1,0.37,0.09,0.15,0.67,20.2,1413,1902,74.3,25746,8166,588,668,88.0,576,706,81.6,191,417,45.8,54,172,33,10,177,1666,224,65,4,10,146,3,93,12,106,3.03,106,3.03,70,30,0,3,2,1,8,0.23,3,5,0,0,0,0,54,33,15,32,7,17,48,35.4,31,23,11,12,32,86,32,3,35.0,2140,61,297,1368,489,22,2139,20,8,40.0,12,60.0,996,3766,1628,22,21,0,28,11,1278,33,30962,1610000
Ashley Young,DF,Manchester Utd,34,12,10,955.0,10.6,0,0,0,0,0,0,5,0,0.1,0.1,1.5,1.6,0.00,0.00,0.00,0.00,0.01,0.14,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.28,0.00,0.00,,21.3,573,752,76.2,9882,3842,294,325,90.5,208,265,78.5,60,129,46.5,19,57,10,2,72,571,177,26,0,3,62,115,36,4,30,2.83,30,2.83,14,14,0,0,1,1,0,0.00,0,0,0,0,0,0,14,7,7,4,3,5,17,29.4,12,8,2,6,11,25,29,0,10.6,851,35,185,444,229,7,851,14,7,50.0,7,50.0,380,1682,1035,25,17,3,9,7,488,35,120000,6240000
Axel Tuanzebe,DF,Manchester Utd,21,5,2,189.0,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,132,149,88.6,2097,517,72,79,91.1,44,47,93.6,12,16,75.0,0,6,0,0,8,136,13,1,0,1,1,12,0,0,2,0.95,2,0.95,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,0,2,0,1,2,50.0,1,1,0,1,5,7,5,1,2.1,176,8,51,102,24,0,176,3,0,0.0,3,100.0,88,536,277,1,3,0,1,2,114,2,35000,1820000
Aymeric Laporte,DF,Manchester City,25,15,14,1097.0,12.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.7,0.08,0.00,0.08,0.08,0.04,0.01,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,0.33,0.16,0.25,0.50,16.3,1067,1153,92.5,20092,6860,382,400,95.5,559,582,96.0,111,144,77.1,3,116,2,0,112,1139,14,9,0,14,0,5,0,0,12,0.98,12,0.98,11,0,0,1,0,0,1,0.08,1,0,0,0,0,0,13,6,6,7,0,4,9,44.4,5,6,5,1,20,33,26,1,12.2,1228,80,432,765,35,8,1228,3,2,66.7,1,33.3,946,5450,3802,23,18,0,1,1,978,3,120000,6240000
Ayoze Pérez,"MF,FW",Leicester City,26,33,26,2004.0,22.3,8,4,12,7,1,1,0,0,6.5,5.7,4.0,9.7,0.36,0.18,0.54,0.31,0.29,0.18,0.26,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,21,45.7,2.07,0.94,0.15,0.33,14.5,597,770,77.5,7574,1749,394,453,87.0,140,180,77.8,20,33,60.6,28,44,28,5,62,750,16,4,9,2,27,5,0,4,75,3.37,75,3.37,58,1,8,2,5,1,15,0.67,11,1,2,0,0,1,45,28,14,26,5,8,54,14.8,46,33,1,32,14,59,9,1,22.3,1086,13,126,472,497,115,1085,68,36,52.9,32,47.1,694,2975,1475,47,34,28,63,58,791,159,45000,2340000
Ben Chilwell,DF,Leicester City,22,27,27,2373.0,26.4,3,3,6,3,0,0,3,0,1.0,1.0,3.9,4.9,0.11,0.11,0.23,0.11,0.04,0.15,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,37.5,0.61,0.23,0.19,0.50,19.1,1544,2021,76.4,23939,7050,852,953,89.4,573,724,79.1,86,227,37.9,34,109,22,10,126,1715,302,34,3,12,103,260,8,4,72,2.73,72,2.73,58,7,2,2,2,1,8,0.30,8,0,0,0,0,0,43,26,28,13,2,23,52,44.2,29,30,6,24,28,71,68,2,26.4,2329,73,592,1076,683,48,2329,50,19,38.0,31,62.0,1427,8189,4644,109,77,16,50,22,1537,180,65000,3380000
Ben Davies,DF,Tottenham,26,18,16,1431.0,15.9,0,0,0,0,0,0,6,0,0.2,0.2,0.9,1.1,0.00,0.00,0.00,0.00,0.01,0.05,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,14.3,0.44,0.06,0.00,0.00,23.1,733,978,74.9,11305,4563,392,445,88.1,278,380,73.2,42,91,46.2,9,52,10,7,53,813,163,12,1,0,29,151,0,2,17,1.07,17,1.07,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0,28,15,13,11,4,7,21,33.3,14,28,12,16,22,50,47,0,15.9,1144,55,354,590,201,18,1144,18,9,50.0,9,50.0,600,2447,1399,32,20,2,7,9,643,54,60000,3120000
Ben Foster,GK,Watford,36,38,38,3420.0,38.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.68,178,116,68.5,9,23.7,62.6,0.31,302,923,32.7,912,118,71.7,46.9,295,91.2,62.2,581,30,5.2,55,1.45,15.9,1,1,100.0,0.03,0.03,0.00,0.00,10.0,552,1221,45.2,22850,20464,44,46,95.7,147,152,96.7,361,1009,35.8,1,30,1,0,0,735,472,177,0,3,0,0,0,14,4,0.11,4,0.11,1,3,0,0,0,0,1,0.03,1,0,0,0,0,0,1,0,1,0,0,1,3,33.3,2,1,0,1,0,1,16,2,38.0,1320,998,1285,34,1,1,1320,2,2,100.0,0,0.0,623,4891,3465,0,0,0,0,0,386,0,30000,1560000
Ben Godfrey,DF,Norwich City,21,30,30,2644.0,29.4,0,0,0,0,0,0,3,1,0.7,0.7,0.1,0.8,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,40.0,0.51,0.20,0.00,0.00,18.2,1470,1675,87.8,27514,8885,577,614,94.0,726,786,92.4,151,234,64.5,3,64,2,0,76,1634,40,29,1,28,3,11,0,1,13,0.44,13,0.44,10,0,0,3,0,0,1,0.03,1,0,0,0,0,0,22,14,18,3,1,10,18,55.6,8,41,37,4,25,47,152,3,29.4,1974,365,1242,687,65,12,1974,12,8,66.7,4,33.3,1309,6661,3619,23,19,6,13,4,1362,2,5000,260000
Ben Johnson,DF,West Ham,19,3,3,270.0,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.33,0.00,0.00,,28.8,110,162,67.9,1741,877,62,71,87.3,36,52,69.2,8,24,33.3,1,15,3,2,19,132,29,0,0,5,11,29,0,1,4,1.33,4,1.33,3,1,0,0,0,0,2,0.67,2,0,0,0,0,0,8,4,7,1,0,7,10,70.0,3,5,2,3,3,11,11,0,3.0,195,14,71,82,42,0,195,1,1,100.0,0,0.0,99,418,160,7,2,0,3,1,106,8,0.0,0.0
